url;fornecedor;nome;preco;descricao;dimensoes;fotos
https://www.catalogoatacadaodosmoveis.com.br/quarto/comoda?product_id=2403;Atacadao;COMODA 5G RODIAL SAVANA CINAMOMO/OFF WHITE 51CO0523;R$ 379,90;A Cômoda Savana da Rodial tem um moderno padrão de cor e dá um toque de charme e elegância para o seu quarto. Material Principal: MDP de 12mm Puxador ABS: 05 Gaveta com corrediças plásticas: 05 Dimensões Altura: 91 cm Largura: 46 cm Profundidade: 38,5 cm Garantia: 03 meses;Altura: 91 cm | Largura: 46 cm | Profundidade: 38,5 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/439edb7f5d4a.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/cdbe757d59cf.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/comoda?product_id=4273;Atacadao;COMODA 8G 2P. ABRIR ALBATROZ NEW VERONA CINAMOMO/OFF WHITE;R$ 1.099,90;A Cômoda New Verona da Albatroz é perfeita para você que procura praticidade e organização para o seu quarto. Material Principal: MDP Gavetas externa com corrediça metálica: 08 Portas de abrir: 02 Puxadores de MDF revestidos: 10 Cabideiro: 01 Pés: Não Dimensões Altura: 124 cm Largura: 125 cm Profundidade: 45 cm Garantia: 03 meses;Altura: 124 cm | Largura: 125 cm | Profundidade: 45 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/a4ce5a524be1.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/comoda?product_id=3970;Atacadao;COMODA 4G 1P. ABRIR ALBATROZ TURQUESA CINAMOMO/OFF WHITE;R$ 649,90;A Cômoda Turquesa da Albatroz é perfeita para você que procura praticidade e organização para o seu quarto. Material Principal: MDP Gavetas externa com corrediça metálica: 04 Porta de abrir: 01 Puxadores com acabamento metalizado bronze: 05 Nicho para aparelhos eletrônicos de pequeno porte: sim Dimensões Altura: 99 cm Largura: 84 cm Profundidade: 40 cm Garantia: 03 meses;Altura: 99 cm | Largura: 84 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/1947aae707da.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/9aa3c963e694.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/comoda?product_id=1165;Atacadao;COMODA 4G 1P. ABRIR ALBATROZ TURQUESA QUADRIFLEX;R$ 649,90;A Cômoda Turquesa da Albatroz é perfeita para você que procura praticidade e organização para o seu quarto. Material Principal: MDP Gavetas externa com corrediça metálica: 04 Porta de abrir: 01 Puxadores com acabamento metalizado bronze: 05 Nicho para aparelhos eletrônicos de pequeno porte: sim Dimensões Altura: 99 cm Largura: 84 cm Profundidade: 40 cm Garantia: 03 meses;Altura: 99 cm | Largura: 84 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/92efa0b893ec.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/0f8b3712a48a.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/2b6c06c3ad56.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/comoda/comoda-4g-1p-abrir-demobile-flora-cinamomo-off-white;Atacadao;COMODA 4G 1P. ABRIR DEMOBILE FLORA CINAMOMO/OFF WHITE;R$ 1.099,90;Especificações Material da Estrutura: MDP Revestimento /Acabamento: Pintura UV Possui Gavetas?: Sim Quantidade de Gavetas: 4 Material das Corrediças: Metálica Tipo da Corrediça: Telescópica Possui Rodízios?: Sim Possui Portas?: Sim Quantidade de Portas: 1 Material da Porta: MDP Possui Prateleiras?: Sim Quantidade de Prateleiras: 1 Material do Puxador: Plástico Dimensões Altura: 101 cm Largura: 125 cm Profundidade: 45 cm Garantia: 03 Meses;Altura: 101 cm | Largura: 125 cm | Profundidade: 45 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/af77c4de74ed.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/dd839591652c.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/comoda/comoda-4g-1p-abrir-fellicci-leme-cinamomo-off-white;Atacadao;COMODA 4G 1P. ABRIR FELLICCI LEME CINAMOMO/OFF WHITE;R$ 629,90;A comoda Leme da Fellicci é muito bonita e elegante. Especificações Material: MDP 04 Gavetas: Sim 01 Porta: Sim Puxadores de plástico: Sim Acabamento em pintura UV: sim Corrediça Telescópica: Sim Dimensões Altura: 99 cm Largura: 90,5 cm Profundidade: 40 cm Garantia: 03 meses;Altura: 99 cm | Largura: 90,5 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/3576deea0688.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/comoda?product_id=3667;Atacadao;COMODA 4G 2P. ABRIR FELLICCI ANGRA CINAMOMO/OFF WHITE;R$ 719,90;A comoda Angra da Fellicci é muito bonita e elegante. Especificações 04 Gavetas:Sim 02 Portas: Sim Material: MDP Acabamento em pintura UV: sim Corredica Telescópica: Sim Puxadores de plástico: Sim Dimensões Altura: 99 cm Largura: 109 cm Profundidade: 40 cm Garantia: 03 meses;Altura: 99 cm | Largura: 109 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/04c4c205fad5.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/276322af3567.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir/kit-lopas-02-gav-castellaro-sisal;Atacadao;KIT LOPAS 02 GAVETAS CASTELLARO SISAL;R$ 59,90;Este kit exclusivo acompanha duas gavetas espaçosas e acabamento sofisticado em sisal, valorizando o ambiente e proporcionando organização para o seu dia a dia.;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/c2ebeabdbea5.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=3636;Atacadao;ROUPEIRO 2P. ABRIR 1G RODIAL SMART PLUS BRANCO/FOSCO 11GR2123S;R$ 999,90;ATENÇÃO: ESTE ROUPEIRO APRESENTA 4 POSSIBILIDADES DE MONTAGEM INTERNA. ALÉM DISSO, SE VOCÊ ADQUIRIR DOIS, TRÊS OU QUATRO DESTES, SE ALINHADOS LATERALMENTE, VOCÊ TERÁ RESPECTIVAMENTE UM ROUPEIRO DE QUATRO, SEIS OU OITO PORTAS. O roupeiro Smart da Rodial oferece ao seu quarto charme e beleza. Este móvel possui uma ótima distribuição interna. Material principal: MDP de 15mm Porta de abrir: 02 Gavetas externas com corrediças telescópicas: 01 Cabideiro em alumínio: 01 Trilho inferior em alumínio: sim Puxador em MDF: sim Pintura UV semi brilho com impressão amadeirada e verniz em auto relevo: sim Espelho: não Dimensões Altura: 222,5 cm Largura: 85,4 cm Profundidade: 46,5 cm Garantia: 03 meses.;Altura: 222,5 cm | Largura: 85,4 cm | Profundidade: 46,5 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/38ec2888836d.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/ecde656c47ac.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/3ac3a4e25acd.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/c5f97188eded.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/c34a66bbf3d2.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/691b2a80de3a.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/987d1315baa2.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/715141b10c32.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/5a28645a366e.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=3637;Atacadao;ROUPEIRO 2P. ABRIR 1G RODIAL SMART PLUS CINAMOMO 50GR2123S;R$ 999,90;ATENÇÃO: ESTE ROUPEIRO APRESENTA 4 POSSIBILIDADES DE MONTAGEM INTERNA. ALÉM DISSO, SE VOCÊ ADQUIRIR DOIS, TRÊS OU QUATRO DESTES, SE ALINHADOS LATERALMENTE, VOCÊ TERÁ RESPECTIVAMENTE UM ROUPEIRO DE QUATRO, SEIS OU OITO PORTAS. O roupeiro Smart da Rodial oferece ao seu quarto charme e beleza. Este móvel possui uma ótima distribuição interna. Material principal: MDP de 15mm Porta de abrir: 02 Gavetas externas com corrediças telescópicas: 01 Cabideiro em alumínio: 01 Trilho inferior em alumínio: sim Puxador em MDF: sim Pintura UV semi brilho com impressão amadeirada e verniz em auto relevo: sim Espelho: não Dimensões Altura: 222,5 cm Largura: 85,4 cm Profundidade: 46,5 cm Garantia: 03 meses.;Altura: 222,5 cm | Largura: 85,4 cm | Profundidade: 46,5 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/ff1c8ca0be94.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/62d6415f6881.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/ebda13636286.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/43d9b01da7d9.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/39f881b5de02.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/5360f9338c5a.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/9c81ed7902a5.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/083cdaf8f9bc.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/122732459fa7.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=3638;Atacadao;ROUPEIRO 2P. ABRIR 1G RODIAL SMART PLUS CINAMOMO/OFF WHITE 51GR2123S;R$ 999,90;ATENÇÃO: ESTE ROUPEIRO APRESENTA 4 POSSIBILIDADES DE MONTAGEM INTERNA. ALÉM DISSO, SE VOCÊ ADQUIRIR DOIS, TRÊS OU QUATRO DESTES, SE ALINHADOS LATERALMENTE, VOCÊ TERÁ RESPECTIVAMENTE UM ROUPEIRO DE QUATRO, SEIS OU OITO PORTAS. O roupeiro Smart da Rodial oferece ao seu quarto charme e beleza. Este móvel possui uma ótima distribuição interna. Material principal: MDP de 15mm Porta de abrir: 02 Gavetas externas com corrediças telescópicas: 01 Cabideiro em alumínio: 01 Trilho inferior em alumínio: sim Puxador em MDF: sim Pintura UV semi brilho com impressão amadeirada e verniz em auto relevo: sim Espelho: não Dimensões Altura: 222,5 cm Largura: 85,4 cm Profundidade: 46,5 cm Garantia: 03 meses.;Altura: 222,5 cm | Largura: 85,4 cm | Profundidade: 46,5 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/bfcdb0f62838.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/ebda13636286.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/43d9b01da7d9.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/3bbcf03976b6.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/39f881b5de02.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/122732459fa7.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/083cdaf8f9bc.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/4af11fd1578d.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/9c81ed7902a5.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir/roupeiro-2p-abrir-3g-c-espelho-notavel-nt-6020-branco-new-rosa-flex;Atacadao;ROUPEIRO 2P. ABRIR 3G C/ ESPELHO NOTAVEL NT 6020 BRANCO NEW/ROSA FLEX;R$ 959,90;Adicione charme no seu quarto com o Roupeiro NT6020 da Notavel. Especificações Estrutura em MDP: Sim 02 Portas: Sim 03 Gavetas: Sim Cabideira interno: sim Espelho externo: sim Pintura uv: sim Ampla divisão interna: sim Detalhe ripado: sim Dimensões: Altura: 187 cm Largura: 108 cm Profundidade: 40 cm Garantia: 03 meses;Altura: 187 cm | Largura: 108 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/62e937c8da94.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir/roupeiro-3p-abrir-2g-acp-maya-branco;Atacadao;ROUPEIRO 3P ABRIR 2G ACP MAYA BRANCO;R$ 699,90;O roupeiro Maya da ACP possui ótima divisão interna, um visual bonito e design moderno vai deixar seu quarto mais charmoso e elegante. Especificações Material Principal: MDP 03 Portas: Sim 02 Gavetas: Sim Pintura interna normal: sim Corrediças Telescópicas: sim Cabideiro em alumínio: sim Pés inclusos: sim Dimensões Altura: 180 cm Largura: 75 cm Profundidade: 40 cm Garantia: 03 meses;Altura: 180 cm | Largura: 75 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/29cb6da33603.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/35ac36b317ae.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=3616;Atacadao;ROUPEIRO 3P ABRIR 2G ACP MAYA CINAMOMO/OFF WHITE;R$ 699,90;O roupeiro Maya da ACP possui ótima divisão interna, um visual bonito e design moderno vai deixar seu quarto mais charmoso e elegante. Especificações Material Principal: MDP 03 Portas: Sim 02 Gavetas: Sim Pintura interna normal: sim Corrediças Telescópicas: sim Cabideiro em alumínio: sim Pés inclusos: sim Dimensões Altura: 180 cm Largura: 75 cm Profundidade: 40 cm Garantia: 03 meses;Altura: 180 cm | Largura: 75 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/f360a0f3ab3d.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/1add5d2b4531.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=756;Atacadao;ROUPEIRO 3P. ABRIR 2G RODIAL RIO GRANDE BRANCO 1GR3222;R$ 689,98;Obs: A parte interna deste móvel é branco gelo. O roupeiro Rio Grande da Rodial oferece ao seu quarto charme e beleza. Além disso é uma excelente opção para espaços pequenos. Material Principal: MDP de 12 mm Porta de abrir: 03 Puxador ABS: 05 Gaveta externa com corrediças plásticas: 02 Cabideiro de madeira revestida: 01 Dimensões Altura: 182 cm Largura: 68,2 cm Profundidade: 34,9 cm Garantia: 03 meses;Altura: 182 cm | Largura: 68,2 cm | Profundidade: 34,9 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/179f67a9cf43.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/d2700db58538.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=2479;Atacadao;ROUPEIRO 3P. ABRIR 2G RODIAL RIO GRANDE CINAMOMO 50GR3223;R$ 689,98;O roupeiro Rio Grande da Rodial oferece ao seu quarto charme e beleza. Além disso é uma excelente opção para espaços pequenos. Especificações Material Principal: MDP de 12 mm Porta de abrir: 03 Puxador ABS: 05 Gaveta externa com corrediças plásticas: 02 Cabideiro de madeira revestida: 01 Dimensões Altura: 182 cm Largura: 68,2 cm Profundidade: 34,9 cm Garantia: 03 meses;Altura: 182 cm | Largura: 68,2 cm | Profundidade: 34,9 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/e6fce92a6e11.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/d2700db58538.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=4536;Atacadao;ROUPEIRO 3P. ABRIR 2G RODIAL RIO GRANDE CINAMOMO/CAPPUCCINO 55GR3224.2026;R$ 699,90;O roupeiro Rio Grande da Rodial oferece ao seu quarto charme e beleza. Além disso é uma excelente opção para espaços pequenos. Especificações Material Principal: MDP de 12 mm Porta de abrir: 03 Puxador em MDF: 05 Gaveta externa com corrediças plásticas: 02 Dimensões Altura: 182 cm Largura: 68,2 cm Profundidade: 34,9 cm Garantia: 03 meses;Altura: 182 cm | Largura: 68,2 cm | Profundidade: 34,9 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/8da4c16fe853.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=2768;Atacadao;ROUPEIRO 3P. ABRIR 2G RODIAL RIO GRANDE CINAMOMO/OFF WHITE 51GR3223;R$ 689,98;O roupeiro Rio Grande da Rodial oferece ao seu quarto charme e beleza. Além disso é uma excelente opção para espaços pequenos. Material Principal: MDP de 12 mm Porta de abrir: 03 Puxador ABS: 05 Gaveta externa com corrediças plásticas: 02 Cabideiro de madeira revestida: 01 Dimensões Altura: 182 cm Largura: 68,2 cm Profundidade: 34,9 cm Garantia: 03 meses;Altura: 182 cm | Largura: 68,2 cm | Profundidade: 34,9 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/64f6bbe9cf14.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/d2700db58538.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir/roupeiro-4g-4p-abrir-albatroz-doble-cinamomo-off-white;Atacadao;ROUPEIRO 4G 4P. ABRIR ALBATROZ DOBLE CINAMOMO/OFF WHITE;R$ 1.899,90;Adicione charme no seu quarto com o Roupeiro Doble da Albatroz Especificações Puxadores em mdf revestidos: sim 04 Gavetas: Sim 04 Portas: Sim Pés inclusos: sim Cabideiros em alumínios: sim Corrediças telescópicas: sim Dimensões: Altura: 230 cm Largura: 160 cm Profundidade: 47 cm Garantia: 03 meses;Altura: 230 cm | Largura: 160 cm | Profundidade: 47 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/98fa27d77da7.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/aaaf07731041.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=4274;Atacadao;ROUPEIRO 4G 4P. ABRIR ALBATROZ VIVACCE CINAMOMO/OFF WHITE;R$ 2.299,90;O Roupeiro Albatroz Vivacce é perfeito para compor seu quarto combinando beleza e resistência. Especificações 04 Portas de abrir: Sim 04 Gavetas externas: Sim Puxadores tipo cava: Sim Corrediças telescópicas: sim 04 Puxadores MDF revestidos: sim Cabideiros em alumínio: sim Pés inclusos: sim Dimensões Altura: 217 cm Largura: 212 cm Profundidade: 47 cm Garantia: 03 meses;Altura: 217 cm | Largura: 212 cm | Profundidade: 47 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/5f2d1942a5e5.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/8c1fa13e49ce.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=3768;Atacadao;ROUPEIRO 4P ABRIR 2G ACP MAYA BRANCO;R$ 789,90;O roupeiro Maya da ACP possui ótima divisão interna, um visual bonito e design moderno vai deixar seu quarto mais charmoso e elegante. Especificações Material Principal: MDP 04 Portas de abrir: Sim 02 Gavetas externas: Sim Pintura interna normal: sim Prateleiras: Sim Corrediças Telescópicas: sim 01 Cabideiro em alumínio: sim Pés inclusos: sim Dimensões Altura: 99,8 cm Largura: 180 cm Profundidade: 40 cm Garantia: 03 meses.;Altura: 99,8 cm | Largura: 180 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/4e262a89e310.webp
https://www.catalogoatacadaodosmoveis.com.br/quarto/guarda-roupas-porta-de-abrir?product_id=3694;Atacadao;ROUPEIRO 4P ABRIR 2G ACP MAYA CINAMOMO/OFF WHITE;R$ 789,90;O roupeiro Maya da ACP possui ótima divisão interna, um visual bonito e design moderno vai deixar seu quarto mais charmoso e elegante. Especificações Material Principal: MDP 04 Portas de abrir: Sim 02 Gavetas externas: Sim Pintura interna normal: sim Prateleiras: Sim Corrediças Telescópicas: sim 01 Cabideiro em alumínio: sim Pés inclusos: sim Dimensões Altura: 180 cm Largura: 99,8 cm Profundidade: 40 cm Garantia: 03 meses.;Altura: 180 cm | Largura: 99,8 cm | Profundidade: 40 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/15aacd4ab4ac.webp|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/atacadao/6747aa5274af.webp
